# fueleconomy.gov vehicles dataset, downloaded 2026-05-23, filtered years 2009-2022
year,make,model,mpg_combined,body_type
2018,Roush Performance,F150 Pickup 4WD,12.0,Standard Pickup Trucks 4WD
2018,Subaru,BRZ,25.5,Minicompact Cars
2018,Subaru,BRZ tS,23.0,Minicompact Cars
2018,Subaru,Crosstrek AWD,27.0,Small Sport Utility Vehicle 4WD
2018,Subaru,Forester AWD,25.0,Small Sport Utility Vehicle 4WD
2018,Subaru,Impreza 4-Door,29.5,Midsize Cars
2018,Subaru,Impreza 5-Door,28.5,Small Station Wagons
2018,Subaru,Impreza Sport 4-Door,28.0,Midsize Cars
2018,Subaru,Impreza Sport 5-Door,27.5,Small Station Wagons
2018,Subaru,Legacy AWD,26.0,Midsize Cars
2018,Subaru,Outback AWD,25.0,Small Sport Utility Vehicle 4WD
2018,Subaru,WRX,21.0,Compact Cars
2018,Subaru,WRX STI Type RA,18.0,Compact Cars
2018,Tesla,Model 3 Long Range,130.0,Midsize Cars
2018,Tesla,Model 3 Long Range  AWD,116.0,Midsize Cars
2018,Tesla,Model 3 Long Range  AWD Performance,116.0,Midsize Cars
2018,Tesla,Model 3 Mid Range,123.0,Midsize Cars
2018,Tesla,Model S 100D,102.0,Large Cars
2018,Tesla,Model S 75D,103.0,Large Cars
2018,Tesla,Model S 75kWh,98.0,Large Cars
2018,Tesla,Model S P100D,98.0,Large Cars
2018,Tesla,Model X 100D,87.0,Standard Sport Utility Vehicle 4WD
2018,Tesla,Model X 75D,93.0,Standard Sport Utility Vehicle 4WD
2018,Tesla,Model X P100D,85.0,Standard Sport Utility Vehicle 4WD
2018,Toyota,4Runner 2WD,18.0,Standard Sport Utility Vehicle 2WD
2018,Toyota,4Runner 4WD,18.0,Standard Sport Utility Vehicle 4WD
2018,Toyota,86,25.5,Minicompact Cars
2018,Toyota,Avalon,24.0,Midsize Cars
2018,Toyota,Avalon Hybrid,40.0,Midsize Cars
2018,Toyota,C-HR,29.0,Compact Cars
2018,Toyota,Camry,30.0,Midsize Cars
2018,Toyota,Camry Hybrid LE,52.0,Midsize Cars
2018,Toyota,Camry Hybrid XLE/SE,46.0,Midsize Cars
2018,Toyota,Camry LE/SE,32.0,Midsize Cars
2018,Toyota,Camry XLE/XSE,32.0,Midsize Cars
2018,Toyota,Camry XSE,26.0,Midsize Cars
2018,Toyota,Corolla,31.0,Midsize Cars
2018,Toyota,Corolla LE Eco,33.5,Midsize Cars
2018,Toyota,Corolla iM,30.5,Midsize Cars
2018,Toyota,Highlander,22.5,Small Sport Utility Vehicle 2WD
2018,Toyota,Highlander AWD,22.0,Standard Sport Utility Vehicle 4WD
2018,Toyota,Highlander AWD LE,23.0,Standard Sport Utility Vehicle 4WD
2018,Toyota,Highlander Hybrid AWD,28.0,Standard Sport Utility Vehicle 4WD
2018,Toyota,Highlander Hybrid AWD LE Plus,29.0,Standard Sport Utility Vehicle 4WD
2018,Toyota,Highlander LE/XLE/SE/LTD,23.0,Small Sport Utility Vehicle 2WD
2018,Toyota,Land Cruiser Wagon 4WD,15.0,Standard Sport Utility Vehicle 4WD
2018,Toyota,Mirai,67.0,Subcompact Cars
2018,Toyota,Prius,52.0,Midsize Cars
2018,Toyota,Prius Eco,56.0,Midsize Cars
2018,Toyota,Prius Prime,54.0,Midsize Cars
2018,Toyota,Prius c,46.0,Compact Cars
2018,Toyota,RAV4,25.0,Small Sport Utility Vehicle 2WD
2018,Toyota,RAV4 AWD,25.0,Small Sport Utility Vehicle 4WD
2018,Toyota,RAV4 Hybrid AWD,32.0,Small Sport Utility Vehicle 4WD
2018,Toyota,RAV4 LE/XLE,26.0,Small Sport Utility Vehicle 2WD
2018,Toyota,RAV4 Limited AWD/SE AWD,24.0,Small Sport Utility Vehicle 4WD
2018,Toyota,Sequoia 2WD,15.0,Standard Sport Utility Vehicle 2WD
2018,Toyota,Sequoia 4WD,14.0,Standard Sport Utility Vehicle 4WD
2018,Toyota,Sequoia 4WD FFV,14.0,Standard Sport Utility Vehicle 4WD
2018,Toyota,Sienna 2WD,22.0,Minivan - 2WD
2018,Toyota,Sienna AWD,20.0,Minivan - 4WD
2018,Toyota,Tacoma 2WD,21.0,Small Pickup Trucks 2WD
2018,Toyota,Tacoma 4WD,20.0,Small Pickup Trucks 4WD
2018,Toyota,Tacoma 4WD Double Cab Off-Road,18.0,Small Pickup Trucks 4WD
2018,Toyota,Tundra 2WD,15.5,Standard Pickup Trucks 2WD
2018,Toyota,Tundra 4WD,15.0,Standard Pickup Trucks 4WD
2018,Toyota,Tundra 4WD FFV,15.0,Standard Pickup Trucks 4WD
2018,Toyota,Yaris,32.5,Compact Cars
2018,Toyota,Yaris iA,34.5,Subcompact Cars
2018,Volkswagen,Atlas,22.0,Small Sport Utility Vehicle 2WD
2018,Volkswagen,Atlas 4motion,19.0,Small Sport Utility Vehicle 4WD
2018,Volkswagen,Beetle,29.0,Compact Cars
2018,Volkswagen,Beetle Convertible,29.0,Subcompact Cars
2018,Volkswagen,Beetle Dune,29.0,Compact Cars
2018,Volkswagen,Beetle Dune Convertible,29.0,Subcompact Cars
2018,Volkswagen,GTI,27.5,Compact Cars
2018,Volkswagen,Golf,28.5,Compact Cars
2018,Volkswagen,Golf Alltrack,24.5,Small Station Wagons
2018,Volkswagen,Golf R,24.5,Compact Cars
2018,Volkswagen,Golf SportWagen,28.5,Small Station Wagons
2018,Volkswagen,Golf SportWagen 4motion,24.5,Small Station Wagons
2018,Volkswagen,Jetta,30.0,Compact Cars
2018,Volkswagen,Passat,25.5,Midsize Cars
2018,Volkswagen,Tiguan,24.0,Small Sport Utility Vehicle 2WD
2018,Volkswagen,Tiguan 4motion,23.0,Small Sport Utility Vehicle 4WD
2018,Volkswagen,Tiguan Limited,23.0,Small Sport Utility Vehicle 2WD
2018,Volkswagen,Tiguan Limited 4motion,22.0,Small Sport Utility Vehicle 4WD
2018,Volkswagen,e-Golf,119.0,Compact Cars
2018,Volvo,S60 AWD,26.0,Compact Cars
2018,Volvo,S60 CC AWD,25.0,Compact Cars
2018,Volvo,S60 FWD,29.0,Compact Cars
2018,Volvo,S60 Inscription AWD,26.0,Compact Cars
2018,Volvo,S60 Inscription FWD,29.0,Compact Cars
2018,Volvo,S60 Polestar AWD,22.0,Compact Cars
2018,Volvo,S90 AWD,25.5,Midsize Cars
2018,Volvo,S90 AWD PHEV,29.0,Midsize Cars
2018,Volvo,S90 FWD,27.0,Midsize Cars
2018,Volvo,V60 AWD,26.0,Small Station Wagons
2018,Volvo,V60 CC AWD,25.0,Small Station Wagons
2018,Volvo,V60 FWD,29.0,Small Station Wagons
2018,Volvo,V60 Polestar AWD,22.0,Small Station Wagons
2018,Volvo,V90 AWD,25.0,Midsize Station Wagons
2018,Volvo,V90 CC AWD,25.5,Midsize Station Wagons
2018,Volvo,V90 FWD,27.0,Midsize Station Wagons
2018,Volvo,XC60 AWD,23.5,Small Sport Utility Vehicle 4WD
2018,Volvo,XC60 AWD PHEV,26.0,Small Sport Utility Vehicle 4WD
2018,Volvo,XC90 AWD,23.5,Standard Sport Utility Vehicle 4WD
2018,Volvo,XC90 AWD PHEV,27.0,Standard Sport Utility Vehicle 4WD
2018,Volvo,XC90 FWD,25.0,Standard Sport Utility Vehicle 2WD
2018,smart,fortwo electric drive convertible,102.0,Two Seaters
2018,smart,fortwo electric drive coupe,108.0,Two Seaters
2019,Acura,ILX,28.0,Compact Cars
2019,Acura,MDX AWD,22.0,Small Sport Utility Vehicle 4WD
2019,Acura,MDX AWD A-SPEC,21.0,Small Sport Utility Vehicle 4WD
2019,Acura,MDX FWD,23.0,Small Sport Utility Vehicle 2WD
2019,Acura,MDX Hybrid AWD,27.0,Small Sport Utility Vehicle 4WD
2019,Acura,NSX Hybrid,21.0,Two Seaters
2019,Acura,RDX AWD,23.0,Small Sport Utility Vehicle 4WD
2019,Acura,RDX AWD A-SPEC,23.0,Small Sport Utility Vehicle 4WD
2019,Acura,RDX FWD,24.0,Small Sport Utility Vehicle 2WD
2019,Acura,RDX FWD A-SPEC,24.0,Small Sport Utility Vehicle 2WD
2019,Acura,RLX,23.0,Midsize Cars
2019,Acura,RLX Hybrid,28.0,Midsize Cars
2019,Acura,TLX AWD,23.0,Compact Cars
2019,Acura,TLX AWD A-SPEC,23.0,Compact Cars
2019,Acura,TLX FWD,25.5,Compact Cars
2019,Acura,TLX FWD A-SPEC,24.5,Compact Cars
2019,Alfa Romeo,4C,28.0,Two Seaters
2019,Alfa Romeo,Giulia,23.5,Midsize Cars
2019,Alfa Romeo,Giulia AWD,26.0,Midsize Cars
2019,Alfa Romeo,Stelvio,25.0,Small Sport Utility Vehicle 2WD
2019,Alfa Romeo,Stelvio AWD,21.5,Small Sport Utility Vehicle 4WD
2019,Aston Martin,DB11 V12,18.0,Minicompact Cars
2019,Aston Martin,DB11 V8,20.0,Minicompact Cars
2019,Aston Martin,DBS,17.0,Minicompact Cars
2019,Aston Martin,Rapide S,17.0,Subcompact Cars
2019,Aston Martin,Vanquish S,16.0,Minicompact Cars
2019,Aston Martin,Vantage V8,21.0,Two Seaters
2019,Audi,A3,29.0,Subcompact Cars
2019,Audi,A3 Cabriolet,29.0,Subcompact Cars
2019,Audi,A3 Cabriolet quattro,25.0,Subcompact Cars
2019,Audi,A3 quattro,25.0,Subcompact Cars
2019,Audi,A4,30.0,Compact Cars
2019,Audi,A4 allroad quattro,25.0,Small Station Wagons
2019,Audi,A4 quattro,27.0,Compact Cars
2019,Audi,A5 Cabriolet quattro,27.0,Subcompact Cars
2019,Audi,A5 Sportback quattro,27.0,Midsize Cars
2019,Audi,A5 quattro,27.0,Subcompact Cars
2019,Audi,A6 quattro,26.0,Midsize Cars
2019,Audi,A7 quattro,25.0,Midsize Cars
2019,Audi,A8 L,20.0,Large Cars
2019,Audi,Q3 quattro,22.0,Compact Cars
2019,Audi,Q5,24.0,Small Sport Utility Vehicle 4WD
2019,Audi,Q7,21.0,Standard Sport Utility Vehicle 4WD
2019,Audi,Q8,19.0,Standard Sport Utility Vehicle 4WD
2019,Audi,RS 3,22.0,Subcompact Cars
2019,Audi,RS 5,21.0,Subcompact Cars
2019,Audi,RS 5 Sportback,20.0,Midsize Cars
2019,Audi,S3,25.0,Subcompact Cars
2019,Audi,S4,24.0,Compact Cars
2019,Audi,S5,24.0,Subcompact Cars
2019,Audi,S5 Cabriolet,24.0,Subcompact Cars
2019,Audi,S5 Sportback,24.0,Midsize Cars
2019,Audi,SQ5,21.0,Small Sport Utility Vehicle 4WD
2019,Audi,TT Coupe quattro,26.0,Subcompact Cars
2019,Audi,TT RS,23.0,Subcompact Cars
2019,Audi,TT Roadster quattro,26.0,Two Seaters
2019,Audi,TTS Coupe,25.0,Subcompact Cars
2019,Audi,e-tron,74.0,Standard Sport Utility Vehicle 4WD
2019,BMW,230i Convertible,27.0,Subcompact Cars
2019,BMW,230i Coupe,26.5,Subcompact Cars
2019,BMW,230i xDrive Convertible,27.0,Subcompact Cars
2019,BMW,230i xDrive Coupe,27.0,Subcompact Cars
2019,BMW,330i,30.0,Compact Cars
2019,BMW,330i xDrive,28.0,Compact Cars
2019,BMW,330i xDrive Gran Turismo,27.0,Large Cars
2019,BMW,330i xDrive Sports Wagon,27.0,Small Station Wagons
2019,BMW,340i xDrive Gran Turismo,23.0,Large Cars
2019,BMW,430i Convertible,27.0,Subcompact Cars
2019,BMW,430i Coupe,26.0,Compact Cars
2019,BMW,430i Gran Coupe,27.0,Compact Cars
2019,BMW,430i xDrive Convertible,26.0,Subcompact Cars
2019,BMW,430i xDrive Coupe,27.0,Compact Cars
2019,BMW,430i xDrive Gran Coupe,27.0,Compact Cars
2019,BMW,440i Convertible,24.0,Subcompact Cars
2019,BMW,440i Coupe,23.5,Compact Cars
2019,BMW,440i Gran Coupe,25.0,Compact Cars
2019,BMW,440i xDrive Convertible,23.0,Subcompact Cars
2019,BMW,440i xDrive Coupe,22.5,Compact Cars
2019,BMW,440i xDrive Gran Coupe,24.0,Compact Cars
2019,BMW,530e,29.0,Compact Cars
2019,BMW,530e xDrive,28.0,Compact Cars
2019,BMW,530i,27.0,Midsize Cars
2019,BMW,530i xDrive,27.0,Midsize Cars
2019,BMW,540i,24.0,Midsize Cars
2019,BMW,540i xDrive,24.0,Midsize Cars
2019,BMW,640i Gran Coupe,23.0,Compact Cars
2019,BMW,640i xDrive Gran Coupe,22.0,Compact Cars
2019,BMW,640i xDrive Gran Turismo,23.0,Large Cars
2019,BMW,650i Gran Coupe,21.0,Compact Cars
2019,BMW,650i xDrive Gran Coupe,20.0,Compact Cars
2019,BMW,740e xDrive,27.0,Large Cars
2019,BMW,740i,24.0,Large Cars
2019,BMW,740i xDrive,23.0,Large Cars
2019,BMW,750i,21.0,Large Cars
2019,BMW,750i xDrive,20.0,Large Cars
2019,BMW,Alpina B6 xDrive Gran Coupe,20.0,Compact Cars
2019,BMW,Alpina B7 xDrive,20.0,Large Cars
2019,BMW,I8 Coupe,27.0,Subcompact Cars
2019,BMW,I8 Roadster,27.0,Two Seaters
2019,BMW,M2 Competition,19.5,Subcompact Cars
2019,BMW,M240i Convertible,22.5,Subcompact Cars
2019,BMW,M240i Coupe,22.5,Subcompact Cars
2019,BMW,M240i Coupe M Performance,22.5,Subcompact Cars
2019,BMW,M240i xDrive Convertible,24.0,Subcompact Cars
2019,BMW,M240i xDrive Coupe,24.0,Subcompact Cars
2019,BMW,M240i xDrive Coupe M Performance,24.0,Subcompact Cars
2019,BMW,M4 CS,19.0,Compact Cars
2019,BMW,M4 Convertible,19.5,Subcompact Cars
2019,BMW,M4 Convertible Competition,19.5,Subcompact Cars
2019,BMW,M4 Coupe,19.5,Compact Cars
2019,BMW,M4 Coupe Competition,19.5,Compact Cars
2019,BMW,M5,17.0,Midsize Cars
2019,BMW,M5 Competition,17.0,Midsize Cars
2019,BMW,M550i xDrive,20.0,Midsize Cars
2019,BMW,M6 Gran Coupe,16.5,Compact Cars
2019,BMW,M760i xDrive,16.0,Large Cars
2019,BMW,M850i xDrive Convertible,20.0,Subcompact Cars
2019,BMW,M850i xDrive Coupe,20.0,Subcompact Cars
2019,BMW,X1 sDrive28i,26.0,Large Cars
2019,BMW,X1 xDrive28i,25.0,Large Cars
2019,BMW,X2 M35i,25.0,Midsize Cars
2019,BMW,X2 sDrive28i,26.0,Midsize Cars
2019,BMW,X2 xDrive28i,25.0,Midsize Cars
2019,BMW,X3 M40i,23.0,Small Sport Utility Vehicle 4WD
2019,BMW,X3 sDrive30i,26.0,Small Sport Utility Vehicle 4WD
2019,BMW,X3 xDrive30i,25.0,Small Sport Utility Vehicle 4WD
2019,BMW,X4 M40i,23.0,Small Sport Utility Vehicle 4WD
2019,BMW,X4 xDrive30i,25.0,Small Sport Utility Vehicle 4WD
2019,BMW,X5 xDrive40i,22.0,Standard Sport Utility Vehicle 4WD
2019,BMW,X5 xDrive50i,19.0,Standard Sport Utility Vehicle 4WD
2019,BMW,X6 M,16.0,Standard Sport Utility Vehicle 4WD
2019,BMW,X6 sDrive35i,20.0,Standard Sport Utility Vehicle 2WD
2019,BMW,X6 xDrive35i,20.0,Standard Sport Utility Vehicle 4WD
2019,BMW,X6 xDrive50i,19.0,Standard Sport Utility Vehicle 4WD
2019,BMW,X7 xDrive40i,22.0,Standard Sport Utility Vehicle 4WD
2019,BMW,X7 xDrive50i,17.0,Standard Sport Utility Vehicle 4WD
2019,BMW,Z4 sDrive30i,28.0,Two Seaters
2019,BMW,i3,113.0,Subcompact Cars
2019,BMW,i3 with Range Extender,31.0,Subcompact Cars
2019,BMW,i3s,113.0,Subcompact Cars
2019,BMW,i3s with Range Extender,31.0,Subcompact Cars
2019,Bentley,Bentayga,17.0,Standard Sport Utility Vehicle 4WD
2019,Bentley,Mulsanne,12.0,Midsize Cars
2019,Bugatti,Chiron,11.0,Two Seaters
2019,Buick,Cascada,24.0,Subcompact Cars
2019,Buick,Enclave AWD,20.0,Standard Sport Utility Vehicle 4WD
2019,Buick,Enclave FWD,21.0,Standard Sport Utility Vehicle 2WD
2019,Buick,Encore,27.5,Small Sport Utility Vehicle 2WD
2019,Buick,Encore AWD,26.5,Small Sport Utility Vehicle 4WD
2019,Buick,Envision AWD,23.0,Small Sport Utility Vehicle 4WD
2019,Buick,Envision FWD,25.0,Small Sport Utility Vehicle 2WD
2019,Buick,LaCrosse,24.0,Midsize Cars
2019,Buick,LaCrosse AWD,23.0,Midsize Cars
2019,Buick,LaCrosse eAssist,29.0,Midsize Cars
2019,Buick,Regal,26.0,Midsize Cars
2019,Buick,Regal AWD,23.0,Midsize Cars
2019,Buick,Regal TourX AWD,24.0,Small Station Wagons
2019,Cadillac,ATS,24.0,Compact Cars
2019,Cadillac,ATS AWD,22.5,Compact Cars
2019,Cadillac,ATS-V,19.5,Compact Cars
2019,Cadillac,CT6,28.0,Large Cars
2019,Cadillac,CT6 AWD,21.0,Large Cars
2019,Cadillac,CTS,23.0,Midsize Cars
2019,Cadillac,CTS AWD,22.5,Midsize Cars
2019,Cadillac,CTS-V,16.0,Midsize Cars
2019,Cadillac,Escalade 2WD,17.0,Standard Sport Utility Vehicle 2WD
2019,Cadillac,Escalade 4WD,17.0,Standard Sport Utility Vehicle 4WD
2019,Cadillac,XT4 AWD,24.0,Small Sport Utility Vehicle 4WD
2019,Cadillac,XT4 FWD,26.0,Small Sport Utility Vehicle 2WD
2019,Cadillac,XT5,22.0,Small Sport Utility Vehicle 2WD
2019,Cadillac,XT5 AWD,21.0,Small Sport Utility Vehicle 4WD
2019,Cadillac,XTS,22.0,Large Cars
2019,Cadillac,XTS AWD,19.0,Large Cars
2019,Cadillac,XTS Hearse,17.0,Special Purpose Vehicle 2WD
2019,Cadillac,XTS Limo,17.0,Special Purpose Vehicle 2WD
2019,Chevrolet,Blazer AWD,21.0,Small Sport Utility Vehicle 4WD
2019,Chevrolet,Blazer FWD,23.0,Small Sport Utility Vehicle 2WD
2019,Chevrolet,Bolt EV,119.0,Small Station Wagons
2019,Chevrolet,Camaro,20.0,Subcompact Cars
2019,Chevrolet,Colorado 2WD,22.0,Small Pickup Trucks 2WD
2019,Chevrolet,Colorado 4WD,21.0,Small Pickup Trucks 4WD
2019,Chevrolet,Colorado Cab Chassis 2WD,15.0,Special Purpose Vehicle 2WD
2019,Chevrolet,Colorado ZR2 4WD,18.0,Small Pickup Trucks 4WD
2019,Chevrolet,Corvette,18.5,Two Seaters
2019,Chevrolet,Corvette Z06,17.0,Two Seaters
2019,Chevrolet,Corvette ZR1,15.0,Two Seaters
2019,Chevrolet,Cruze,33.0,Compact Cars
2019,Chevrolet,Cruze Hatchback,33.5,Midsize Cars
2019,Chevrolet,Cruze Premier,32.0,Compact Cars
2019,Chevrolet,Cruze Premier Hatchback,31.0,Midsize Cars
2019,Chevrolet,Equinox AWD,27.0,Small Sport Utility Vehicle 4WD
2019,Chevrolet,Equinox FWD,28.0,Small Sport Utility Vehicle 2WD
2019,Chevrolet,Impala,22.0,Large Cars
2019,Chevrolet,Malibu,29.0,Midsize Cars
2019,Chevrolet,Malibu Hybrid,46.0,Midsize Cars
2019,Chevrolet,Silverado C10 2WD,18.0,Standard Pickup Trucks 2WD
2019,Chevrolet,Silverado C10 Cab Chassis 2WD,16.5,Special Purpose Vehicle 2WD
2019,Chevrolet,Silverado C10 XFE 2WD,19.0,Standard Pickup Trucks 2WD
2019,Chevrolet,Silverado K10 4WD,17.0,Standard Pickup Trucks 4WD
2019,Chevrolet,Silverado K10 4WD TrailBoss,16.0,Standard Pickup Trucks 4WD
2019,Chevrolet,Silverado K10 Cab Chassis 4WD,15.0,Special Purpose Vehicle 4WD
2019,Chevrolet,Silverado LD C15 2WD,17.0,Standard Pickup Trucks 2WD
2019,Chevrolet,Silverado LD K15 4WD,17.0,Standard Pickup Trucks 4WD
2019,Chevrolet,Sonic,30.0,Compact Cars
2019,Chevrolet,Sonic 5,29.0,Small Station Wagons
2019,Chevrolet,Spark,33.0,Subcompact Cars
2019,Chevrolet,Spark ACTIV,32.5,Subcompact Cars
2019,Chevrolet,Suburban C1500 2WD,18.0,Standard Sport Utility Vehicle 2WD
2019,Chevrolet,Suburban K1500 4WD,16.0,Standard Sport Utility Vehicle 4WD
2019,Chevrolet,Tahoe C1500 2WD,18.0,Standard Sport Utility Vehicle 2WD
2019,Chevrolet,Tahoe K1500 4WD,17.0,Standard Sport Utility Vehicle 4WD
2019,Chevrolet,Traverse AWD,20.0,Standard Sport Utility Vehicle 4WD
2019,Chevrolet,Traverse FWD,21.5,Standard Sport Utility Vehicle 2WD
2019,Chevrolet,Trax,28.0,Small Sport Utility Vehicle 2WD
2019,Chevrolet,Trax AWD,26.0,Small Sport Utility Vehicle 4WD
2019,Chevrolet,Volt,42.0,Compact Cars
2019,Chrysler,300,23.0,Large Cars
2019,Chrysler,300 AWD,21.0,Large Cars
2019,Chrysler,Pacifica,22.0,Minivan - 2WD
2019,Chrysler,Pacifica Hybrid,30.0,Minivan - 2WD
2019,Dodge,Challenger,18.0,Midsize Cars
2019,Dodge,Challenger GT,21.0,Midsize Cars
2019,Dodge,Challenger SRT,16.0,Midsize Cars
2019,Dodge,Charger,21.0,Large Cars
2019,Dodge,Charger AWD,21.0,Large Cars
2019,Dodge,Charger SRT,16.0,Large Cars
2019,Dodge,Durango AWD,19.0,Standard Sport Utility Vehicle 4WD
2019,Dodge,Durango RWD,19.0,Standard Sport Utility Vehicle 2WD
2019,Dodge,Durango SRT AWD,15.0,Standard Sport Utility Vehicle 4WD
2019,Dodge,Grand Caravan,20.0,Minivan - 2WD
2019,Dodge,Journey,20.0,Small Sport Utility Vehicle 2WD
2019,Dodge,Journey AWD,19.0,Small Sport Utility Vehicle 4WD
2019,Ferrari,488 GTB,18.0,Two Seaters
2019,Ferrari,488 Pista,17.0,Two Seaters
2019,Ferrari,488 Pista Spider,17.0,Two Seaters
2019,Ferrari,488 Spider,18.0,Two Seaters
2019,Ferrari,812 Superfast,13.0,Two Seaters
2019,Ferrari,GTC4Lusso,13.0,Minicompact Cars
2019,Ferrari,GTC4Lusso T,17.0,Minicompact Cars
2019,Ferrari,Portofino,18.0,Minicompact Cars
2019,Fiat,124 Spider,29.5,Two Seaters
2019,Fiat,500,28.5,Minicompact Cars
2019,Fiat,500 Abarth,28.5,Minicompact Cars
2019,Fiat,500 L,25.0,Small Station Wagons
2019,Fiat,500X AWD,26.0,Small Sport Utility Vehicle 4WD
2019,Fiat,500e,112.0,Minicompact Cars
2019,Ford,EcoSport AWD,25.0,Small Sport Utility Vehicle 4WD
2019,Ford,EcoSport FWD,28.0,Small Sport Utility Vehicle 2WD
2019,Ford,Edge AWD,22.0,Small Sport Utility Vehicle 4WD
2019,Ford,Edge FWD,25.0,Small Sport Utility Vehicle 2WD
2019,Ford,Escape AWD,23.5,Small Sport Utility Vehicle 4WD
2019,Ford,Escape FWD,25.0,Small Sport Utility Vehicle 2WD
2019,Ford,Escape FWD FFV,24.0,Small Sport Utility Vehicle 2WD
2019,Ford,Expedition 2WD,20.0,Standard Sport Utility Vehicle 2WD
2019,Ford,Expedition 4WD,19.0,Standard Sport Utility Vehicle 4WD
2019,Ford,Expedition MAX 2WD,19.0,Standard Sport Utility Vehicle 2WD
2019,Ford,Expedition MAX 4WD,18.0,Standard Sport Utility Vehicle 4WD
2019,Ford,Explorer 2WD FFV,20.0,Standard Sport Utility Vehicle 2WD
2019,Ford,Explorer AWD,19.0,Standard Sport Utility Vehicle 4WD
2019,Ford,Explorer AWD FFV,18.0,Standard Sport Utility Vehicle 4WD
2019,Ford,Explorer FWD,21.0,Standard Sport Utility Vehicle 2WD
2019,Ford,F150 2.7L 2WD GVWR>6649 LBS,21.0,Standard Pickup Trucks 2WD
2019,Ford,F150 2.7L 4WD GVWR>6799 LBS,20.0,Standard Pickup Trucks 4WD
2019,Ford,F150 2WD BASE PAYLOAD LT TIRE,21.0,Standard Pickup Trucks 2WD
2019,Ford,F150 2WD FFV BASE PAYLOAD LT,19.5,Standard Pickup Trucks 2WD
2019,Ford,F150 3.5L 2WD GVWR>7599 LBS,19.0,Standard Pickup Trucks 2WD
2019,Ford,F150 3.5L 4WD GVWR>7599 LBS,18.0,Standard Pickup Trucks 4WD
2019,Ford,F150 4WD BASE PAYLOAD LT TIRE,20.0,Standard Pickup Trucks 4WD
2019,Ford,F150 4WD FFV BASE PAYLOAD LT,18.0,Standard Pickup Trucks 4WD
2019,Ford,F150 5.0L 2WD FFV GVWR>7599 LBS,17.0,Standard Pickup Trucks 2WD
2019,Ford,F150 5.0L 4WD FFV GVWR>7599 LBS,16.0,Standard Pickup Trucks 4WD
2019,Ford,F150 Pickup 2WD,22.0,Standard Pickup Trucks 2WD
2019,Ford,F150 Pickup 2WD FFV,20.5,Standard Pickup Trucks 2WD
2019,Ford,F150 Pickup 2WD Limited,19.0,Standard Pickup Trucks 2WD
2019,Ford,F150 Pickup 4WD,21.0,Standard Pickup Trucks 4WD
2019,Ford,F150 Pickup 4WD FFV,19.0,Standard Pickup Trucks 4WD
2019,Ford,F150 Pickup 4WD Limited,19.0,Standard Pickup Trucks 4WD
2019,Ford,F150 Pickup 4WD XL/XLT,24.0,Standard Pickup Trucks 4WD
2019,Ford,F150 RAPTOR 4WD,16.0,Standard Pickup Trucks 4WD
2019,Ford,Fiesta FWD,30.5,Subcompact Cars
2019,Ford,Fiesta ST FWD,28.0,Compact Cars
2019,Ford,Flex AWD,17.5,Standard Sport Utility Vehicle 4WD
2019,Ford,Flex FWD,19.0,Standard Sport Utility Vehicle 2WD
2019,Ford,Fusion AWD,21.5,Midsize Cars
2019,Ford,Fusion Energi Plug-in Hybrid,42.0,Midsize Cars
2019,Ford,Fusion FWD,25.0,Midsize Cars
2019,Ford,Fusion Hybrid FWD,42.0,Midsize Cars
2019,Ford,Fusion Hybrid Taxi,41.0,Midsize Cars
2019,Ford,Fusion Special Service Vehicle PHEV,42.0,Midsize Cars
2019,Ford,GT,14.0,Two Seaters
2019,Ford,Mustang,22.0,Subcompact Cars
2019,Ford,Mustang Bullitt,18.0,Subcompact Cars
2019,Ford,Mustang Convertible,23.0,Subcompact Cars
2019,Ford,Mustang Performance Package,23.0,Subcompact Cars
2019,Ford,Ranger 2WD,23.0,Standard Pickup Trucks 2WD
2019,Ford,Ranger 2WD Incomplete,18.0,Special Purpose Vehicle 2WD
2019,Ford,Ranger 4WD,22.0,Standard Pickup Trucks 4WD
2019,Ford,Shelby GT350 Mustang,16.0,Subcompact Cars
2019,Ford,Taurus AWD,19.0,Large Cars
2019,Ford,Taurus AWD FFV,19.0,Large Cars
2019,Ford,Taurus FWD,21.0,Large Cars
2019,Ford,Taurus FWD FFV,21.0,Large Cars
2019,Ford,Transit Connect USPS,22.0,Special Purpose Vehicle 2WD
2019,Ford,Transit Connect Van 2WD,23.5,Special Purpose Vehicle 2WD
2019,Ford,Transit Connect Van FFV,25.0,Special Purpose Vehicle 2WD
2019,Ford,Transit Connect Wagon LWB FFV,26.0,Special Purpose Vehicle 2WD
2019,Ford,Transit Connect Wagon LWB FWD,24.0,Special Purpose Vehicle 2WD
2019,Ford,Transit T150 Wagon,15.5,"Vans, Passenger Type"
2019,Ford,Transit T150 Wagon FFV,15.0,"Vans, Passenger Type"
2019,GMC,Acadia AWD,21.0,Standard Sport Utility Vehicle 4WD
2019,GMC,Acadia FWD,22.0,Standard Sport Utility Vehicle 2WD
2019,GMC,Canyon 2WD,22.0,Small Pickup Trucks 2WD
2019,GMC,Canyon 4WD,21.0,Small Pickup Trucks 4WD
2019,GMC,Canyon Cab Chassis 2WD,15.0,Special Purpose Vehicle 2WD
2019,GMC,Sierra C10 2WD,18.0,Standard Pickup Trucks 2WD
